,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
1376,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/1guadrIlQJ https://t.co/jRvPnFFZMD,Wed Jun 29 12:10:34 +0000 2016,748126513082466305,744830387935940608,,4,40,0,0,0,cure
1377,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/CnEcJCAooj https://t.co/D9Txnu0dFK,Wed Jun 29 12:10:34 +0000 2016,748126512797224961,745175781303717888,,8,29,0,0,0,cure
1378,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/G2oKNVHkvb https://t.co/towiWZJTdp,Wed Jun 29 12:10:35 +0000 2016,748126513535426560,744982044787281920,,15,26,0,0,0,cure
1379,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/kd9jN4PSoQ https://t.co/ROXGHvc3aT,Wed Jun 29 12:10:34 +0000 2016,748126513199882240,744822563855994880,,3,20,0,0,0,cure
1380,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/A438JNe7xy https://t.co/eW4nylF2c2,Wed Jun 29 12:10:34 +0000 2016,748126513065713665,744849921690472448,,4,27,0,0,0,cure
1381,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/FcaH5uHSDb https://t.co/fr4E0fpCzs,Wed Jun 29 12:10:35 +0000 2016,748126514307227648,745177377991319552,,13,27,0,0,0,cure
1382,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/HDtWbsvoA1 https://t.co/MgZNsI8HwH,Wed Jun 29 12:10:35 +0000 2016,748126514076483588,745171132303572997,,9,27,0,0,0,cure
1383,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/WAAoRVptwf https://t.co/eoLyOMshfY,Wed Jun 29 12:10:35 +0000 2016,748126513912913920,744833315199455232,,11,36,0,0,0,cure
1384,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ToofELaXlp https://t.co/b8gkzztYYN,Wed Jun 29 12:10:35 +0000 2016,748126515703910401,744975550834417664,,9,27,0,0,0,cure
1385,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/aFOvVavLeA https://t.co/hRPP0yWOmb,Wed Jun 29 12:10:39 +0000 2016,748126532200079360,745216951115522049,,6,27,0,0,0,cure
1386,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/nY5KL39hLj https://t.co/ZizZ05xozb,Wed Jun 29 12:10:39 +0000 2016,748126531994607617,744837291013705728,,3,40,0,0,0,cure
1387,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/K7ypFmtPMG https://t.co/B9ey2He4Eb,Wed Jun 29 12:10:39 +0000 2016,748126533210906624,744828810554646528,,14,40,0,0,0,cure
1388,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/y3tlVnDC6b https://t.co/9kcvQvpQkv,Wed Jun 29 12:10:39 +0000 2016,748126534209146882,744835987021438977,,6,40,0,0,0,cure
1389,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/f4a2s1qOyk https://t.co/7nNWJDnuhx,Wed Jun 29 12:10:39 +0000 2016,748126534251085824,745174218094968834,,9,18,0,0,0,cure
1390,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/G9kx4s7Ssh https://t.co/kH7YczrEew,Wed Jun 29 12:10:40 +0000 2016,748126535568154626,745171132303572997,,9,27,0,0,0,cure
1391,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/FcHysEwQO3 https://t.co/nn3zBPnkSV,Wed Jun 29 12:10:40 +0000 2016,748126535496830976,744834909496315905,,6,36,0,0,0,cure
1392,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/lrqM70WwD8 https://t.co/zrPVJhPTVo,Wed Jun 29 12:10:40 +0000 2016,748126535400337408,745169345857257476,,58,76,0,0,0,cure
1393,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ToFFF3Ppcv https://t.co/n0uNjzqq66,Wed Jun 29 12:10:40 +0000 2016,748126536016900096,745172788193824768,,13,37,0,0,0,cure
1394,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/TMmJAQj169 https://t.co/JCGk2Knj3h,Wed Jun 29 12:10:40 +0000 2016,748126536373415936,744830387935940608,,4,40,0,0,0,cure
1395,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/NifQXOq32i https://t.co/IyXrSRz9g9,Wed Jun 29 12:10:40 +0000 2016,748126537291968512,744983632759132160,,6,27,0,0,0,cure
1396,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/evD5gGc2y8 https://t.co/LgHaMA2GMb,Wed Jun 29 12:10:40 +0000 2016,748126536826380292,745175781303717888,,8,29,0,0,0,cure
1397,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/SxLDNHxvvG https://t.co/i0Vez7YtCr,Wed Jun 29 12:10:40 +0000 2016,748126538072100864,744822563855994880,,3,20,0,0,0,cure
1398,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/vQcsdWLKYt https://t.co/PWx659bzG5,Wed Jun 29 12:10:40 +0000 2016,748126537916907520,744982044787281920,,15,26,0,0,0,cure
1399,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/8zYGpimurz https://t.co/oB5SFsERnd,Wed Jun 29 12:10:41 +0000 2016,748126538906755072,744971740107915265,,9,27,0,0,0,cure
1400,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/CvH1AVoeFn https://t.co/lHYiigNG7P,Wed Jun 29 12:10:41 +0000 2016,748126539393306624,744833315199455232,,11,36,0,0,0,cure
1401,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ZCyUzRT1Lg https://t.co/8OaPtGQ4Xa,Wed Jun 29 12:10:41 +0000 2016,748126539854712838,744849921690472448,,4,27,0,0,0,cure
1402,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/NMzbipE8IJ https://t.co/WtUeagu5Z1,Wed Jun 29 12:10:41 +0000 2016,748126541456912384,744848656692613120,,3,27,0,0,0,cure
1403,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/zoOGoLht5H https://t.co/HvMZC7aU3d,Wed Jun 29 12:10:41 +0000 2016,748126541125550081,745177377991319552,,13,27,0,0,0,cure
1404,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/JhzTIOkP0s https://t.co/8jq1dqfL1Z,Wed Jun 29 12:10:41 +0000 2016,748126542815887360,744975550834417664,,9,27,0,0,0,cure
1405,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/MrDl3z3FWC https://t.co/SN8NONYEYA,Wed Jun 29 12:10:44 +0000 2016,748126553297424384,745174218094968834,,9,18,0,0,0,cure
1406,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/7gQ5Y0rj9c https://t.co/dbJbqvcdUB,Wed Jun 29 12:10:44 +0000 2016,748126555021312000,744828810554646528,,14,40,0,0,0,cure
1407,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/jiL0vL3yBf https://t.co/5TTfiFx1R8,Wed Jun 29 12:10:44 +0000 2016,748126554358591497,745216951115522049,,6,27,0,0,0,cure
1408,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/qzNKPsWXj7 https://t.co/v4vpJHNf4d,Wed Jun 29 12:10:44 +0000 2016,748126554664763392,744837291013705728,,3,40,0,0,0,cure
1409,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/GepO1adnLL https://t.co/7vn8dC7XiV,Wed Jun 29 12:10:45 +0000 2016,748126557743439872,744835987021438977,,6,40,0,0,0,cure
1410,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Fu4aAjkop0 https://t.co/NpL2Z0DwbZ,Wed Jun 29 12:10:45 +0000 2016,748126557923729408,744983632759132160,,6,27,0,0,0,cure
1411,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/gNaigazN7L https://t.co/5vKjlp1ovI,Wed Jun 29 12:10:45 +0000 2016,748126558557110276,745169345857257476,,58,76,0,0,0,cure
1412,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/mhcKUfCeAW https://t.co/FISTWjK4s9,Wed Jun 29 12:10:45 +0000 2016,748126558712324096,745171132303572997,,9,27,0,0,0,cure
1413,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/7V9ayVRz1F https://t.co/vjHsEMl467,Wed Jun 29 12:10:45 +0000 2016,748126558947151872,745174218094968834,,9,18,0,0,0,cure
1414,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/U5l2Z7ezGH https://t.co/7GE1llnS6X,Wed Jun 29 12:10:46 +0000 2016,748126560360620033,744828810554646528,,14,40,0,0,0,cure
1415,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/dzmUTSC1Wj https://t.co/MubRpWqBr3,Wed Jun 29 12:10:46 +0000 2016,748126560163553282,744822563855994880,,3,20,0,0,0,cure
1416,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/eGoZ3Z3OKx https://t.co/9ZbN1xv6ct,Wed Jun 29 12:10:46 +0000 2016,748126560788504577,745216951115522049,,6,27,0,0,0,cure
1417,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/VMYjnYyyZ8 https://t.co/ZoHhRqlh0M,Wed Jun 29 12:10:46 +0000 2016,748126561107206144,744837291013705728,,3,40,0,0,0,cure
1418,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/RMO1TUfNVs https://t.co/hre9aKA2ND,Wed Jun 29 12:10:46 +0000 2016,748126562705248258,744830387935940608,,4,40,0,0,0,cure
1419,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ceMwWRNGA2 https://t.co/uzLD2ZrtBI,Wed Jun 29 12:10:46 +0000 2016,748126562533335043,744983632759132160,,6,27,0,0,0,cure
1420,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/c7lp5CNASW https://t.co/HCUtxeyGe7,Wed Jun 29 12:10:46 +0000 2016,748126562755633152,745175781303717888,,8,29,0,0,0,cure
1421,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/QASNVTXR2t https://t.co/66dEdm1mFI,Wed Jun 29 12:10:46 +0000 2016,748126562482946048,745172788193824768,,13,37,0,0,0,cure
1422,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/P3yfImND5m https://t.co/FylJFsa9I0,Wed Jun 29 12:10:46 +0000 2016,748126563024048129,744971740107915265,,9,27,0,0,0,cure
1423,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/1N4Ut6R9Dm https://t.co/0GcWSzc9Kl,Wed Jun 29 12:10:46 +0000 2016,748126563225374720,744835987021438977,,6,40,0,0,0,cure
1424,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/1LN5zVS2Fj https://t.co/EpQbAALWC9,Wed Jun 29 12:10:46 +0000 2016,748126563598635008,745171132303572997,,9,27,0,0,0,cure
1425,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/NAWpde2Scc https://t.co/dQk30WwdLz,Wed Jun 29 12:10:47 +0000 2016,748126563875463168,745169345857257476,,58,76,0,0,0,cure
1426,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/v9ShjivWqZ https://t.co/iYIebp7gcJ,Wed Jun 29 12:10:47 +0000 2016,748126563959345152,745177377991319552,,13,27,0,0,0,cure
1427,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/sGLs0kIc4n https://t.co/seAA8vhFEi,Wed Jun 29 12:10:47 +0000 2016,748126563992903680,744833315199455232,,11,36,0,0,0,cure
1428,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/VQxPfCZdms https://t.co/VagHN69EjD,Wed Jun 29 12:10:47 +0000 2016,748126564978548738,744834909496315905,,6,36,0,0,0,cure
1429,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/noBtxUxjDw https://t.co/5epfEtLWzh,Wed Jun 29 12:10:47 +0000 2016,748126564588523521,744848656692613120,,3,27,0,0,0,cure
1430,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/bSVQaumoZI https://t.co/STrlR4tMiR,Wed Jun 29 12:10:47 +0000 2016,748126564773048321,744849921690472448,,4,27,0,0,0,cure
1431,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/obksorrxiP https://t.co/P2oLnENsmz,Wed Jun 29 12:10:47 +0000 2016,748126566413012993,744822563855994880,,3,20,0,0,0,cure
1432,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/gJTYNKCsfL https://t.co/zC1FakXU8L,Wed Jun 29 12:10:47 +0000 2016,748126566685646848,744975550834417664,,9,27,0,0,0,cure
1433,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/cjmo97osUI https://t.co/8WIUtrOi8j,Wed Jun 29 12:10:47 +0000 2016,748126567516147712,745172788193824768,,13,37,0,0,0,cure
1434,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/wPAlArbwrA https://t.co/KpiJUmKVZA,Wed Jun 29 12:10:47 +0000 2016,748126567805509632,744830387935940608,,4,40,0,0,0,cure
1435,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ogiDrw2TTU https://t.co/E1ocLImIFW,Wed Jun 29 12:10:47 +0000 2016,748126567633559552,744982044787281920,,15,26,0,0,0,cure
1436,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/QYMDnFfVk1 https://t.co/RPmIzpHGvY,Wed Jun 29 12:10:48 +0000 2016,748126569542017025,744971740107915265,,9,27,0,0,0,cure
1437,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/rKppKkfflq https://t.co/f8MDZCes24,Wed Jun 29 12:10:48 +0000 2016,748126569076396032,745175781303717888,,8,29,0,0,0,cure
1438,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/W1U6vowJPx https://t.co/usZSv13cMY,Wed Jun 29 12:10:48 +0000 2016,748126569932029952,744848656692613120,,3,27,0,0,0,cure
1439,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Ok2UYxmcmb https://t.co/tbeO0s9tMs,Wed Jun 29 12:10:48 +0000 2016,748126570062090240,744833315199455232,,11,36,0,0,0,cure
1440,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/MZ4eqnsl0j https://t.co/dt7Cqqkshd,Wed Jun 29 12:10:48 +0000 2016,748126570817036289,744834909496315905,,6,36,0,0,0,cure
1441,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/cccKynVmyT https://t.co/1PKl120YGL,Wed Jun 29 12:10:48 +0000 2016,748126571081273345,744849921690472448,,4,27,0,0,0,cure
1442,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/EIX72eONh7 https://t.co/V68oLxX5Am,Wed Jun 29 12:10:48 +0000 2016,748126570775085058,745177377991319552,,13,27,0,0,0,cure
1443,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/yvwUjZlKbb https://t.co/jSQ03J3TJL,Wed Jun 29 12:10:49 +0000 2016,748126572792553472,744975550834417664,,9,27,0,0,0,cure
1444,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/DbZKgzVzF2 https://t.co/jfdHl8rroo,Wed Jun 29 12:10:49 +0000 2016,748126574122196992,744982044787281920,,15,26,0,0,0,cure
1445,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/AvYiP6x2Ul https://t.co/tHkGpnFQYz,Wed Jun 29 12:11:04 +0000 2016,748126637238038529,744849921690472448,,4,27,0,0,0,cure
1446,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/4VD22HSAiC https://t.co/fGgeRaGW3y,Wed Jun 29 12:11:04 +0000 2016,748126638584410114,745216951115522049,,6,27,0,0,0,cure
1447,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/zgEJ0vjTQG https://t.co/yKmXM4R7Fj,Wed Jun 29 12:11:04 +0000 2016,748126638601166848,744822563855994880,,3,20,0,0,0,cure
1448,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/xoWGMajTIw https://t.co/nWjwAgZAJP,Wed Jun 29 12:11:04 +0000 2016,748126638760615936,745172788193824768,,13,37,0,0,0,cure
1449,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/usVvVEgRQE https://t.co/5PzuvRTcB9,Wed Jun 29 12:11:04 +0000 2016,748126639079337988,744834909496315905,,6,36,0,0,0,cure
1450,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/VvVIqehMQ6 https://t.co/WJtK2QKqzO,Wed Jun 29 12:11:04 +0000 2016,748126639335170050,744837291013705728,,3,40,0,0,0,cure
1451,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/1uk9nLs7MV https://t.co/OexBPuFYyp,Wed Jun 29 12:11:05 +0000 2016,748126639494594560,744848656692613120,,3,27,0,0,0,cure
1452,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/EJgORVCSUM https://t.co/Pb7qmIO6my,Wed Jun 29 12:11:04 +0000 2016,748126638961876992,745171132303572997,,9,27,0,0,0,cure
1453,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/dMh928Zk6V https://t.co/xoCXQbe6yS,Wed Jun 29 12:11:05 +0000 2016,748126639817555968,744982044787281920,,15,26,0,0,0,cure
1454,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/PyCxDCxEO8 https://t.co/qgGmhY4Kz6,Wed Jun 29 12:11:04 +0000 2016,748126639096135682,744828810554646528,,14,40,0,0,0,cure
1455,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/LEF6x250fZ https://t.co/vLZwe0ceDB,Wed Jun 29 12:11:05 +0000 2016,748126640148877316,744971740107915265,,9,27,0,0,0,cure
1456,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/p0payhdHnD https://t.co/yIDULoDv2C,Wed Jun 29 12:11:05 +0000 2016,748126639385518080,744835987021438977,,6,40,0,0,0,cure
1457,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/nJMySrRE5K https://t.co/0J7YQmxQ2k,Wed Jun 29 12:11:05 +0000 2016,748126640161456128,745175781303717888,,8,29,0,0,0,cure
1458,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/brj1r5o1TS https://t.co/5uExlXfPMz,Wed Jun 29 12:11:05 +0000 2016,748126640555712513,744975550834417664,,9,27,0,0,0,cure
1459,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/0yo0dghEYx https://t.co/M74be4lmNZ,Wed Jun 29 12:11:05 +0000 2016,748126640375402496,744830387935940608,,4,40,0,0,0,cure
1460,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/lfln12t9zY https://t.co/Daoc9Rj9FX,Wed Jun 29 12:11:05 +0000 2016,748126640081768448,745177377991319552,,13,27,0,0,0,cure
1461,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/5x2t4IQrc6 https://t.co/08kywATbiC,Wed Jun 29 12:11:05 +0000 2016,748126640517980161,745174218094968834,,9,18,0,0,0,cure
1462,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/l6DLwPwMYq https://t.co/boo4FVED0w,Wed Jun 29 12:11:05 +0000 2016,748126640325070849,745169345857257476,,58,76,0,0,0,cure
1463,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/UopX0m8P2W https://t.co/d4t8B03lA1,Wed Jun 29 12:11:05 +0000 2016,748126639679115264,744983632759132160,,6,27,0,0,0,cure
1464,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/DvpgEXydHj https://t.co/Zetj4JwRD3,Wed Jun 29 12:11:05 +0000 2016,748126642845843456,744849921690472448,,4,27,0,0,0,cure
1465,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/rzqqhQs1PR https://t.co/jByNY5krxq,Wed Jun 29 12:11:06 +0000 2016,748126644225769473,745172788193824768,,13,37,0,0,0,cure
1466,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/iYzvVq3J4A https://t.co/hB0WcCX5r4,Wed Jun 29 12:11:06 +0000 2016,748126643948904449,745216951115522049,,6,27,0,0,0,cure
1467,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/rNuA3qFvI0 https://t.co/IZTg11dVBh,Wed Jun 29 12:11:06 +0000 2016,748126645093957632,744834909496315905,,6,36,0,0,0,cure
1468,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ilqvCOqxgO https://t.co/Oyg54CgOfu,Wed Jun 29 12:11:06 +0000 2016,748126644636770304,745171132303572997,,9,27,0,0,0,cure
1469,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/F7ZHEfEVpi https://t.co/wkgpYqJcPI,Wed Jun 29 12:11:06 +0000 2016,748126643860844544,744833315199455232,,11,36,0,0,0,cure
1470,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/fc5m8qGgPE https://t.co/ZuZoiACS6H,Wed Jun 29 12:11:06 +0000 2016,748126644485783553,744837291013705728,,3,40,0,0,0,cure
1471,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/WnVVfugmCF https://t.co/8VSxoKowcc,Wed Jun 29 12:11:06 +0000 2016,748126645458919424,744848656692613120,,3,27,0,0,0,cure
1472,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/6FwCHXphsG https://t.co/fLIeMcliVc,Wed Jun 29 12:11:06 +0000 2016,748126646285197313,744971740107915265,,9,27,0,0,0,cure
1473,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/8hahrr8Uvq https://t.co/Bu21uYZv5Y,Wed Jun 29 12:11:06 +0000 2016,748126645957996546,744982044787281920,,15,26,0,0,0,cure
1474,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/fqGvz1xzjI https://t.co/0jcmw0qPtf,Wed Jun 29 12:11:06 +0000 2016,748126646427750406,745169345857257476,,58,76,0,0,0,cure
1475,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/UdkdgiOa95 https://t.co/wf4qLSxaXE,Wed Jun 29 12:11:06 +0000 2016,748126646335483904,745177377991319552,,13,27,0,0,0,cure
1476,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ubmHSSFNVc https://t.co/m3sLHhRUwd,Wed Jun 29 12:11:06 +0000 2016,748126646507450369,744983632759132160,,6,27,0,0,0,cure
1477,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/DADSuNUxQg https://t.co/o4xFtEmN8P,Wed Jun 29 12:11:06 +0000 2016,748126647086243840,744835987021438977,,6,40,0,0,0,cure
1478,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/bOAqRkjQZO https://t.co/ANvLv4K75y,Wed Jun 29 12:11:06 +0000 2016,748126646213894144,745175781303717888,,8,29,0,0,0,cure
1479,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/rfJ3JsP45H https://t.co/qvopsnI68u,Wed Jun 29 12:11:06 +0000 2016,748126647174365184,744828810554646528,,14,40,0,0,0,cure
1480,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/tcApfw7Kzj https://t.co/oG2fWuTSnV,Wed Jun 29 12:11:06 +0000 2016,748126647350493185,745174218094968834,,9,18,0,0,0,cure
1481,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/zZOolD23v8 https://t.co/iWbExQRW4P,Wed Jun 29 12:11:06 +0000 2016,748126646813614080,744975550834417664,,9,27,0,0,0,cure
1482,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/XCIGxzOAAc https://t.co/H68QEJ9Abu,Wed Jun 29 12:11:04 +0000 2016,748126637644873728,744833315199455232,,11,36,0,0,0,cure
1483,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/AdhxK5nulx https://t.co/pty67f0rfl,Wed Jun 29 12:11:07 +0000 2016,748126648243892224,744822563855994880,,3,20,0,0,0,cure
1484,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Cl4HdzksRa https://t.co/hJveC0L9Sa,Wed Jun 29 12:11:07 +0000 2016,748126648839471104,744830387935940608,,4,40,0,0,0,cure
1485,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/PuK7zCnhdP https://t.co/TNjyJBxO1g,Wed Jun 29 12:11:09 +0000 2016,748126659346206720,744849921690472448,,4,27,0,0,0,cure
1486,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/fpLJUT4NN8 https://t.co/e6ubRVesdR,Wed Jun 29 12:11:10 +0000 2016,748126664165466112,745172788193824768,,13,37,0,0,0,cure
1487,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/b7JWwl0cxB https://t.co/bpHwTjnrnj,Wed Jun 29 12:11:11 +0000 2016,748126665163706372,744849921690472448,,4,27,0,0,0,cure
1488,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/d6gG7jg7uu https://t.co/eZpjc8X4sV,Wed Jun 29 12:11:11 +0000 2016,748126665952223233,744982044787281920,,15,26,0,0,0,cure
