,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
1408,"Wow, democrats going back on their word?! Shocking.  https://t.co/GhcrQfV9dI",Tue Jun 28 00:28:46 +0000 2016,747587511417872386,369748346,,379,306,2594,0,0,prevention
1409,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 00:28:47 +0000 2016,747587513221423104,44466543,"Washington, DC",1474,1193,735,0,0,prevention
1410,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 00:29:00 +0000 2016,747587569710403584,1650293515,"SW Florida, USA",169,225,4168,0,0,prevention
1411,RT @ZikaVirusTopNws: How smart thermometers could help Team USA combat Zika https://t.co/Qtn9NLkLuQ via @SInow https://t.co/wUj1mFkJKr,Tue Jun 28 00:29:44 +0000 2016,747587753018155008,1409618797,Putrajaya Federal Territory,11055,10054,45303,0,0,prevention
1412,RT @HamCoHealth: It’s Mosquito Control Awareness Week! Learn how to control mosquitoes that can spread viruses like #Zika. https://t.co/DQX…,Tue Jun 28 00:30:21 +0000 2016,747587909402910720,209885740,"Toledo, OH",1457,1443,4528,0,0,prevention
1413,The Senate Races to Battle Zika and Help Puerto Rico https://t.co/54KkbjN9gS,Tue Jun 28 00:30:24 +0000 2016,747587920920338432,746500692202905601,Canada,82,111,0,0,0,prevention
1414,RT @SInow: Kinsa is donating smart thermometers to help Team USA combat Zika (via @SportTechie)  https://t.co/VhK273GtFF https://t.co/O5TAO…,Tue Jun 28 00:30:46 +0000 2016,747588011089502209,2329429483,"DORADO, PUERTO RICO",53,214,169,0,0,prevention
1415,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 00:30:59 +0000 2016,747588068677345280,19221776,"Washington, DC",393,631,411,0,0,prevention
1416,What is in this bill that would make people stand in the way of protecting women and children??? https://t.co/JG8y8A4DGZ,Tue Jun 28 00:31:07 +0000 2016,747588099841077248,465011925,,227,737,312,0,0,prevention
1417,"Kinsa donating smart thermometers to help Team USA combat Zika
https://t.co/MPFpzLjVOj
#Kinsa #Zika #Thermometers #Biometrics #DigitalHealth",Tue Jun 28 00:31:34 +0000 2016,747588214190268416,709842139505557504,,207,410,24,0,0,prevention
1418,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 00:31:37 +0000 2016,747588225498112000,17931424,"California, USA",1870,1503,26982,0,0,prevention
1419,"Retweeted Senate Republicans (@SenateGOP):

Democrats are standing in the way of #Zika funding to protect women... https://t.co/1ISZnFm6en",Tue Jun 28 00:31:40 +0000 2016,747588237657399296,17931424,"California, USA",1870,1503,26985,0,0,prevention
1420,Pretty clear #DDT can't/won't help fight #Zika. Why do you think it would? https://t.co/51IkJy9tnS @oldhickory49,Tue Jun 28 00:31:56 +0000 2016,747588305571581952,319939901,Texas,3895,4991,7905,0,0,prevention
1421,RT @unicefusa: Learn the facts about the fight against #Zika. 10 things you need to know: https://t.co/IvZOpuzTAQ #ZikaVirus https://t.co/S…,Tue Jun 28 00:32:34 +0000 2016,747588464376426496,613538630,,39,2149,183,0,0,prevention
1422,"sounds like they are getting ready for another temper tantrum, someone get the diapers and pacifiers ready https://t.co/dCK0fz7v8g",Tue Jun 28 00:32:57 +0000 2016,747588563500306432,3045592877,,23,124,145,0,0,prevention
1423,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 00:33:36 +0000 2016,747588724804837376,1075887523,Washington D.C. ,451,1665,2392,0,0,prevention
1424,The Senate Races to Battle Zika and Help Puerto Rico but fuck gun control or new justice - The Atlantic https://t.co/lICVPXqGJG,Tue Jun 28 00:33:59 +0000 2016,747588821349507072,2460685190,"Long Beach, CA",43,126,0,0,0,prevention
1425,The Senate Races to Battle Zika and Help Puerto Rico but fuck gun control or new justice - The Atlantic https://t.co/fkDj2ywpTE,Tue Jun 28 00:33:59 +0000 2016,747588821341118464,167830574,"Long Beach, CA",3205,2887,176,0,0,prevention
1426,"These coming from the same people whose supporters made bank from H1N1 and Avian Flu, without one domestic case? https://t.co/JxiL5BJQBJ",Tue Jun 28 00:36:34 +0000 2016,747589471231586304,4922639268,"Kentucky, USA",259,638,38,0,0,prevention
1427,Blunt Calls on Senate Democrats to Pass Critical Funding to Combat Zika &amp; Support Veterans (US Senate Committ... https://t.co/xLHHta9Ncw,Tue Jun 28 00:37:02 +0000 2016,747589588961550336,2813316376,,1,0,0,0,0,prevention
1428,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/4pyMiBS9ya,Tue Jun 28 00:37:27 +0000 2016,747589696381820929,29854321,,3906,3869,36757,0,0,prevention
1429,Don't panic. Just be aware. -&gt; 9 Signs That You May Have The Zika Virus: https://t.co/9kho8xAO3v,Tue Jun 28 00:38:31 +0000 2016,747589963986800640,197569011,"St. Louis, Missouri",1480,1263,1076,0,0,prevention
1430,RT @Yehudi3: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/4pyMiBS9ya,Tue Jun 28 00:39:07 +0000 2016,747590114713309184,4855667260,,1163,1309,13008,0,0,prevention
1431,"WASHINGTON (Reuters) - Funding to battle the Zika virus faces a struggle in the U.S. Senate this week, with… https://t.co/eodTa798j7",Tue Jun 28 00:39:50 +0000 2016,747590294309244931,1633296644,UK,1295,57,2,0,0,prevention
1432,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 00:40:02 +0000 2016,747590345815273473,1409617458,,305,191,4069,0,0,prevention
1433,"As I recall, it was @SenateMajLdr who called for the adjournment that put everybody out until July. https://t.co/JxiL5BJQBJ",Tue Jun 28 00:41:16 +0000 2016,747590654931329025,4922639268,"Kentucky, USA",259,638,38,0,0,prevention
1434,REPUBLICAN LIE . https://t.co/O8aZc9yIgO,Tue Jun 28 00:43:15 +0000 2016,747591152883294209,1566921122,,86,112,2071,0,0,prevention
1435,"RT @CharlotteParent: Zika has become a “public health emergency of international concern."" Here's what you need to know. https://t.co/rwMCf…",Tue Jun 28 00:44:18 +0000 2016,747591416931483648,37582482,"Charlotte, NC",16608,675,3355,0,0,prevention
1436,Great @UFInnovation to address Zika and mosquitoes: https://t.co/ozjJQi565H #IFAS #extension @Ufresearch @saqibmukhtar51 @RoxanneConnelly,Tue Jun 28 00:44:38 +0000 2016,747591501916471296,126925412,"Gainesville, Florida",742,1179,229,0,0,prevention
1437,This. THIS SHIT RIGHT HERE. November we need to vote ALL of these assholes out of office. #TakeBackTheHouse https://t.co/X7TusvF6ue,Tue Jun 28 00:44:59 +0000 2016,747591592299618305,15237269,Chicago,101,162,305,0,0,prevention
1438,"Seriously, Republicans. Have you tried, I don't know, NOT being tremendous dicks? You might find that you enjoy it. https://t.co/3Pll0lMkd7",Tue Jun 28 00:45:59 +0000 2016,747591843014148096,718570866,"Connecticut, USA",906,320,3030,0,0,prevention
1439,"RT @CharlotteParent: Zika has become a “public health emergency of international concern."" Here's what you need to know. https://t.co/rwMCf…",Tue Jun 28 00:48:05 +0000 2016,747592371718725633,3053267310,"Atlanta, GA",20,603,163,0,0,prevention
1440,RT @wes_chu: Sigh. GOP approves funds to combat Zika...only if they can defund Planed Parenthood. https://t.co/kLWX8QHptZ,Tue Jun 28 00:48:30 +0000 2016,747592475313868801,26678668,New Jersey,355,253,456,0,0,prevention
1441,"Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources to fight virus",Tue Jun 28 00:48:44 +0000 2016,747592536542318595,21269970,Missouri,42158,7133,46,0,0,prevention
1442,"RT @CharlotteParent: Zika has become a “public health emergency of international concern."" Here's what you need to know. https://t.co/rwMCf…",Tue Jun 28 00:49:31 +0000 2016,747592731514404864,2448613638,"MIA, FL",26,1338,120,0,0,prevention
1443,"RT @BrennanML: Seriously, Republicans. Have you tried, I don't know, NOT being tremendous dicks? You might find that you enjoy it. https://…",Tue Jun 28 00:49:59 +0000 2016,747592848694882305,129318109,"San Antonio, Texas",983,454,16516,0,0,prevention
1444,RT @Stuffofsuccess: https://t.co/7PhaJQnR3Y How To Protect Your Family From the Zika Virus #AtoZika #ad https://t.co/rKY40Ioehk,Tue Jun 28 00:50:51 +0000 2016,747593069168492544,17851887,Dominican Republic,29006,7690,13794,0,0,prevention
1445,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 00:50:56 +0000 2016,747593089234108416,1405337395,,1320,640,0,0,0,prevention
1446,"@ddiamond Although, U.S. states and territories can now apply to CDC for funds to fight Zika locally.",Tue Jun 28 00:50:58 +0000 2016,747593098369241089,230832125,"eileenborut,webster, tx",413,3116,8,0,0,prevention
1447,"@ddiamond  to support efforts to protect Americans from Zika infection and associated adverse health outcomes,",Tue Jun 28 00:51:26 +0000 2016,747593215939731456,230832125,"eileenborut,webster, tx",413,3116,8,0,0,prevention
1448,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 00:51:28 +0000 2016,747593221165850625,930702685,,384,2018,8213,0,0,prevention
1449,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 00:52:58 +0000 2016,747593598208720897,3240398070,,393,304,23,0,0,prevention
1450,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 00:53:32 +0000 2016,747593744577335296,731117011938332673,"Dhaka, Bangladesh",243,30,0,0,0,prevention
1451,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 00:53:36 +0000 2016,747593757403529217,2494736924,,813,99,78,0,0,prevention
1452,RT @WBJonline: Gaithersburg-based @emergentbiosolu will manufacture one of the first potential vaccines to fight the Zika virus https://t.c…,Tue Jun 28 00:58:31 +0000 2016,747594997906563072,80434259,"Georgetown, Washington DC",457,397,4151,0,0,prevention
1453,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 00:58:48 +0000 2016,747595066676379648,56475513,napa,295,536,16261,0,0,prevention
1454,RT @unicefusa: Learn the facts about the fight against #Zika. 10 things you need to know: https://t.co/IvZOpuzTAQ #ZikaVirus https://t.co/S…,Tue Jun 28 00:59:20 +0000 2016,747595202517405696,615030329,"Pittsburgh, PA",40,2142,158,0,0,prevention
1455,The cynicism and dishonesty required to say this is staggering. Delete your account and your candidacy.  https://t.co/nTH27zWiPe,Tue Jun 28 01:00:20 +0000 2016,747595453579956224,116653543,"St. Louis, MO",396,1481,137,0,0,prevention
1456,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:02:48 +0000 2016,747596074488037376,611954007,,626,1840,1394,0,0,prevention
1457,How to protect yourself from mosquitoes - Mosquito protection remains a top priority due to the Zika virus. But... https://t.co/FGUJxjVJ9y,Tue Jun 28 01:03:43 +0000 2016,747596305132883969,4477232315,"Los Angeles, CA",188,167,2,0,0,prevention
1458,RT @unicefusa: Learn the facts about the fight against #Zika. 10 things you need to know: https://t.co/IvZOpuzTAQ #ZikaVirus https://t.co/S…,Tue Jun 28 01:03:57 +0000 2016,747596364150882304,288168315,"2325 3rd St, San Francisco",83,2010,158,0,0,prevention
1459,The Senate Races to Battle Zika and Assist Puerto Rico https://t.co/tONkghrdko,Tue Jun 28 01:04:38 +0000 2016,747596534535970816,4360209977,,10,1,0,0,0,prevention
1460,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/bgz0WRg0MR https://t.co/ukryVvFuD8,Tue Jun 28 01:05:03 +0000 2016,747596640446464002,25562002,United States,88809,390,9,0,0,prevention
1461,RT @nplace01: Great @UFInnovation to address Zika and mosquitoes: https://t.co/ozjJQi565H #IFAS #extension @Ufresearch @saqibmukhtar51 @Rox…,Tue Jun 28 01:05:42 +0000 2016,747596803730739200,19674586,,128,126,370,0,0,prevention
1462,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:06:12 +0000 2016,747596929488551936,3381061017,,478,1712,5032,0,0,prevention
1463,Funding to fight Zika virus faces uphill battle in U.S. Senate | Reuters https://t.co/uZP7yOOEq6,Tue Jun 28 01:06:53 +0000 2016,747597100980920320,708464855934603265,United States,2726,3823,16997,0,0,prevention
1464,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:08:00 +0000 2016,747597381890256896,407443371,Florida,157,293,4500,0,0,prevention
1465,What bug sprays protect against #Zika - and plain old bug bites? Answers: https://t.co/GFChWYROX9 https://t.co/U9qjyn1hnW,Tue Jun 28 01:08:14 +0000 2016,747597441629822977,586943826,,667,574,33,0,0,prevention
1466,RT @unicefusa: Learn the facts about the fight against #Zika. 10 things you need to know: https://t.co/IvZOpuzTAQ #ZikaVirus https://t.co/S…,Tue Jun 28 01:09:08 +0000 2016,747597668206120960,445887547,"Davenport, IA ",21,1942,22,0,0,prevention
1467,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:12:19 +0000 2016,747598469003542528,961913184,Los Angeles,135,503,139,0,0,prevention
1468,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:12:21 +0000 2016,747598478226894849,22081845,"Pilot Mountain,  NC",1778,2156,1012,0,0,prevention
1469,How to protect yourself from mosquitoes: Mosquito protection remains a top priority due to the Zika virus. Bu... https://t.co/JrjBU3Ci3u,Tue Jun 28 01:13:05 +0000 2016,747598663807991809,471342135,"Orem, UT",24297,23538,42084,0,0,prevention
1470,"RT @Surgeon_General: A10: If you're traveling to an area w/ Zika, use these three simple steps to reduce your risk. #StopZika
https://t.co/…",Tue Jun 28 01:13:11 +0000 2016,747598687962963968,571224644,John D Allen St. Louis Mo.  ,86538,95412,537,0,0,prevention
1471,"RT @Surgeon_General: A10: If you're traveling to an area w/ Zika, use these three simple steps to reduce your risk. #StopZika
https://t.co/…",Tue Jun 28 01:13:32 +0000 2016,747598777544904704,731657673238810628,"Santiago, de Cuba",707,855,35,0,0,prevention
1472,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:14:15 +0000 2016,747598954213216256,2409479618,,112,354,2671,0,0,prevention
1473,"RT @Surgeon_General: A10: If you're traveling to an area w/ Zika, use these three simple steps to reduce your risk. #StopZika
https://t.co/…",Tue Jun 28 01:15:22 +0000 2016,747599236057948160,1228533666,"Makkah Al Mukarrama, Kingdom of Saudi Arabia",2223,3045,107,0,0,prevention
1474,RT @StLFullORacists: The cynicism and dishonesty required to say this is staggering. Delete your account and your candidacy.  https://t.co/…,Tue Jun 28 01:15:33 +0000 2016,747599284661477376,89089521,"St. Louis, Mo.",1602,1298,1922,0,0,prevention
1475,The newest tool to fight Zika https://t.co/UzXjo4mcrA,Tue Jun 28 01:15:37 +0000 2016,747599301363130368,14770715,Zurich,95143,90199,1027,0,0,prevention
1476,The newest tool to fight Zika https://t.co/csrbCjDCsn,Tue Jun 28 01:16:09 +0000 2016,747599432183480320,229992790,where you want to be...,6790,6686,39,0,0,prevention
1477,CNN - The newest tool to fight Zika https://t.co/YREFw9q1hJ,Tue Jun 28 01:16:09 +0000 2016,747599434989473792,477856294,,211,37,0,0,0,prevention
1478,The newest tool to fight Zika https://t.co/9VfjVzDB48 #NDNetwork,Tue Jun 28 01:16:11 +0000 2016,747599440781840384,244586991,Experience the Next Dimension,4078,584,719,0,0,prevention
1479,RT @StLFullORacists: The cynicism and dishonesty required to say this is staggering. Delete your account and your candidacy.  https://t.co/…,Tue Jun 28 01:16:25 +0000 2016,747599503197274112,94952904,"St. Louis, MO",371,1453,28938,0,0,prevention
1480,The newest tool to fight Zika https://t.co/rjOHUVwZI3 https://t.co/WCqOg7LoTf,Tue Jun 28 01:16:39 +0000 2016,747599560021684224,2295045468,"Agadir, Souss - Massa - Drâa",218,1081,31,0,0,prevention
1481,The newest tool to fight Zika https://t.co/Z1ysWV6Yfe https://t.co/i9PE940OEJ,Tue Jun 28 01:16:40 +0000 2016,747599564924825601,1404360181,india,12280,3479,179,0,0,prevention
1482,The newest tool to fight Zika https://t.co/ly9hP3sLn8 https://t.co/1mruNccFdR,Tue Jun 28 01:16:42 +0000 2016,747599572172562432,465278842,United Kingdom,1148,1298,295,0,0,prevention
1483,The newest tool to fight Zika https://t.co/kj2vJm8G4m https://t.co/BYLtN7JdJt,Tue Jun 28 01:16:44 +0000 2016,747599580942852096,736526989234823168,,128,129,0,0,0,prevention
1484,The newest tool to fight Zika https://t.co/YcwjCHBWya  #VotePitchBlack https://t.co/Zp4EZUrIw2,Tue Jun 28 01:16:44 +0000 2016,747599580540198912,628731002,,20,9,33,0,0,prevention
1485,The newest tool to fight Zika https://t.co/wavhRUAUQc https://t.co/7IEFOAv3Zl,Tue Jun 28 01:16:45 +0000 2016,747599585535660032,4833969134,"DKI Jakarta, Indonesia",730,70,12,0,0,prevention
1486,The newest tool to fight Zika https://t.co/7c4w5GEKPM https://t.co/abTE69zUo0,Tue Jun 28 01:16:47 +0000 2016,747599593014104064,181973257,UrMind,577,344,33,0,0,prevention
1487,The newest tool to fight Zika https://t.co/Hn78hiDPSI,Tue Jun 28 01:17:02 +0000 2016,747599654582263812,544768770,,161,209,2,0,0,prevention
1488,The newest tool to fight Zika https://t.co/32EFOWQNDu,Tue Jun 28 01:17:06 +0000 2016,747599672965947392,166979171,Belém-PA,575,970,0,0,0,prevention
1489,#WorldNews:The newest tool to fight Zika https://t.co/C2ZZigQaPP,Tue Jun 28 01:17:11 +0000 2016,747599692385525760,725813827,World,517,9,10,0,0,prevention
1490,The newest tool to fight Zika https://t.co/QmYNpObSUn,Tue Jun 28 01:17:11 +0000 2016,747599695673909248,65778753,,1135,1154,118,0,0,prevention
1491,The newest tool to fight Zika https://t.co/k75P1yxDvT,Tue Jun 28 01:17:12 +0000 2016,747599696525352960,748338960,,819,797,1,0,0,prevention
1492,The newest tool to fight Zika https://t.co/YNXCQyQmAZ https://t.co/VaT2dh68TU,Tue Jun 28 01:18:14 +0000 2016,747599958619074560,742859209193062400,,310,1011,0,0,0,prevention
1493,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:18:17 +0000 2016,747599970287652864,16039922,"North East, MD",42,151,221,0,0,prevention
1494,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:18:30 +0000 2016,747600026176651264,14413370,Seattle,1021,1231,447,0,0,prevention
1495,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:18:33 +0000 2016,747600036574298112,733814527423172608,"Zachary, LA",58,108,91,0,0,prevention
1496,RT @ReutersPolitics: Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/bgz0WRg0MR https://t.co/ukryVvFuD8,Tue Jun 28 01:19:19 +0000 2016,747600232142278656,740731151199940608,,49,203,0,0,0,prevention
1497,The newest tool to fight Zika #News https://t.co/33oUxBiWvi,Tue Jun 28 01:19:22 +0000 2016,747600244100182017,733333217273516032,,3325,0,1,0,0,prevention
1498,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 01:19:41 +0000 2016,747600323250774016,14344823,"Washington, D.C.",353299,33498,332,0,0,prevention
1499,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 01:21:47 +0000 2016,747600850348969984,446028349,The Volunteer State,6221,334,17589,0,0,prevention
1500,The newest tool to fight Zika https://t.co/zBVqsD23RS #SocialMedia https://t.co/Hw1YOuuo6y,Tue Jun 28 01:22:13 +0000 2016,747600958977355776,700632134235492352,"London, England",531,191,36,0,0,prevention
1501,"Allow me to caution anyone who follows that, in so much as I have seen Roy Blunt at work in Congress, do not trust https://t.co/JDnFRBlp8o",Tue Jun 28 01:22:33 +0000 2016,747601043282788352,430419811,,349,1073,1308,0,0,prevention
1502,The newest tool to fight Zika https://t.co/LeqYoe1K8V,Tue Jun 28 01:23:53 +0000 2016,747601381050167296,252640038,"Mumbai, Maharashtra",436,246,1,0,0,prevention
1503,[auto tweet]  The newest tool to fight Zika https://t.co/4dtasecRjZ @MarcelCanzona,Tue Jun 28 01:24:10 +0000 2016,747601453716373505,2147787627,,26,0,0,0,0,prevention
1504,The newest tool to fight Zika https://t.co/VX8SFGJbc4,Tue Jun 28 01:24:15 +0000 2016,747601471630258176,1353149138,,425,31,89,0,0,prevention
1505,The newest tool to fight Zika https://t.co/iKdoVMMHiy,Tue Jun 28 01:24:15 +0000 2016,747601474222362625,1588836115,,1096,275,0,0,0,prevention
1506,The newest tool to fight Zika https://t.co/cRnaCl9teq,Tue Jun 28 01:24:15 +0000 2016,747601474721456129,1259869164,,137,79,4,0,0,prevention
1507,The newest tool to fight Zika https://t.co/FIem2iEANO,Tue Jun 28 01:24:16 +0000 2016,747601475510013952,554983967,Nigeria ,452,14,12,0,0,prevention
1508,The newest tool to fight Zika https://t.co/KC3HALhlcv,Tue Jun 28 01:24:16 +0000 2016,747601478693457920,2351737298,,107,185,14,0,0,prevention
1509,The newest tool to fight Zika https://t.co/iBK8euXdS3,Tue Jun 28 01:24:16 +0000 2016,747601477972066304,1588836115,,1096,275,0,0,0,prevention
1510,The newest tool to fight Zika https://t.co/MLQaIllw0W Via (Harradox),Tue Jun 28 01:24:18 +0000 2016,747601485513449473,49842498,Africa,515,79,95,0,0,prevention
1511,The newest tool to fight Zika https://t.co/PDpIXQHqht,Tue Jun 28 01:24:19 +0000 2016,747601490991153152,787546010,Doghouse,1537,173,0,0,0,prevention
1512,The newest tool to fight Zika https://t.co/EjGJWmzCK6,Tue Jun 28 01:24:20 +0000 2016,747601491863625728,2768062344,Invisible ,665,0,2,0,0,prevention
1513,The newest tool to fight Zika https://t.co/0tgPjpgk8B,Tue Jun 28 01:24:20 +0000 2016,747601494799613952,1860864818,,215,93,15,0,0,prevention
1514,The newest tool to fight Zika https://t.co/NZu03Agz5O,Tue Jun 28 01:24:21 +0000 2016,747601495797858304,326616900,Portugal-Spain-Indonesia,2290,2550,5,0,0,prevention
1515,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 01:24:21 +0000 2016,747601496666103809,725709705289555968,,72,138,335,0,0,prevention
1516,The newest tool to fight Zika https://t.co/uudTpMPVZQ,Tue Jun 28 01:24:22 +0000 2016,747601501120409600,1588836115,,1096,275,0,0,0,prevention
1517,The newest tool to fight Zika https://t.co/LPzzzCOj1O,Tue Jun 28 01:24:22 +0000 2016,747601501959290881,1588836115,,1096,275,0,0,0,prevention
1518,The newest tool to fight Zika https://t.co/sAuM5STLdK,Tue Jun 28 01:24:22 +0000 2016,747601503133700096,1588836115,,1096,275,0,0,0,prevention
1519,The newest tool to fight Zika https://t.co/Y8F75Owdik,Tue Jun 28 01:25:09 +0000 2016,747601698080722948,138223751,Cleveland OH,308,380,0,0,0,prevention
1520,The newest tool to fight Zika https://t.co/AHOe1LCQXB,Tue Jun 28 01:25:12 +0000 2016,747601711036981248,138218746,Kenosha WI,161,155,0,0,0,prevention
1521,The newest tool to fight Zika https://t.co/6DoosyBdNA,Tue Jun 28 01:25:13 +0000 2016,747601713897451520,138204314,Minneapolis MN,144,305,0,0,0,prevention
1522,The newest tool to fight Zika https://t.co/2utgcHyIS1,Tue Jun 28 01:25:39 +0000 2016,747601825617092612,194499826,,369,99,0,0,0,prevention
1523,You're Standing on My Neck... https://t.co/d3oCH3fuzX,Tue Jun 28 01:27:24 +0000 2016,747602264651599872,1482825534,"Guaynabo PR, USA",1447,4996,11825,0,0,prevention
1524,@SenateDems idiots and morons are gathering at the Harry and Chuck show.  https://t.co/0E4gz75mTi,Tue Jun 28 01:27:43 +0000 2016,747602345421266944,124825351,USA,469,839,77,0,0,prevention
1525,The newest tool to fight Zika: https://t.co/CNFUKpjYtQ,Tue Jun 28 01:27:46 +0000 2016,747602356620124161,169985197,Los Angeles ,15266,736,695,0,0,prevention
1526,@SenateMajLdr why not just just give everyone an assault rifle to fight Zika... GOP POS,Tue Jun 28 01:27:47 +0000 2016,747602361846214660,245863699,,29,119,147,0,0,prevention
1527,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 01:28:05 +0000 2016,747602435510665217,262161505,"Gangnam-Gu, Seoul, S.Korea.",179,44,1585,0,0,prevention
1528,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/IwwfynB6TZ https://t.co/FXbrZuBzIb,Tue Jun 28 01:29:19 +0000 2016,747602748548448256,74552263,USA,37122,31407,0,0,0,prevention
1529,Not to mention giving more $$ to veterans and their families.  Why do dems shoot down just abt every veteran bill? https://t.co/5lfn7X5PdY,Tue Jun 28 01:29:46 +0000 2016,747602862033633280,64751761,"Orchard, Texas",56,196,246,0,0,prevention
1530,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 https://t.co/59huTrlUzP,Tue Jun 28 01:30:16 +0000 2016,747602988873711617,254777469,USA,31202,29082,2,0,0,prevention
1531,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:31:56 +0000 2016,747603406643068929,177442592,,141,183,2922,0,0,prevention
1532,RT @ydanis: Thank you @DrMaryTBassett &amp; @nycHealthy for giving uptown residents information on Zika virus prevention! https://t.co/cMswGrdP…,Tue Jun 28 01:32:08 +0000 2016,747603455385153536,57358949,New York City,231,286,62,0,0,prevention
1533,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:33:00 +0000 2016,747603675602792448,5405752,,6844,7491,228,0,0,prevention
1534,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:33:35 +0000 2016,747603819693932545,2153342610,The Great State of Texas,130,246,7842,0,0,prevention
1535,The newest tool to fight Zika https://t.co/gO0OZ9H1HS,Tue Jun 28 01:33:43 +0000 2016,747603854309605376,1570200775,,245,387,0,0,0,prevention
1536,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 01:35:00 +0000 2016,747604177858211840,932241193,"Washington, DC",17,0,0,0,0,prevention
